,Participant ID,Urban/Rural,Age Group,Marital Status,sex,Kids under 14,Feeling Rushed,Sleep duration,Work duration,Prov_ab,Employment Rate,Pct house over 30,region,Income
2565,23825,1,5,6,2,0,1,480,420,BC,59.6,20.7,British Columbia,69995.0
2566,23835,1,2,2,1,2,1,525,0,BC,59.6,20.7,British Columbia,69995.0
2567,23841,1,2,6,1,0,1,180,0,BC,59.6,20.7,British Columbia,69995.0
2568,23870,1,6,3,2,0,6,480,0,BC,59.6,20.7,British Columbia,69995.0
2569,23871,1,2,6,1,0,4,810,0,BC,59.6,20.7,British Columbia,69995.0
2570,23872,2,6,5,1,0,6,330,0,BC,59.6,20.7,British Columbia,69995.0
2571,23873,2,5,1,2,0,3,445,0,BC,59.6,20.7,British Columbia,69995.0
2572,23878,1,5,5,1,0,1,540,0,BC,59.6,20.7,British Columbia,69995.0
2573,23882,1,6,1,1,0,6,450,0,BC,59.6,20.7,British Columbia,69995.0
2574,23897,1,7,5,2,0,4,530,0,BC,59.6,20.7,British Columbia,69995.0
2575,23919,1,5,1,2,0,3,755,0,BC,59.6,20.7,British Columbia,69995.0
2576,23925,2,2,6,2,0,1,505,445,BC,59.6,20.7,British Columbia,69995.0
2577,23945,1,4,4,1,0,3,540,0,BC,59.6,20.7,British Columbia,69995.0
2578,23950,2,3,2,1,2,2,480,490,BC,59.6,20.7,British Columbia,69995.0
2579,23954,1,5,1,1,0,2,530,0,BC,59.6,20.7,British Columbia,69995.0
2580,23956,1,7,1,2,0,4,480,0,BC,59.6,20.7,British Columbia,69995.0
2581,23972,1,2,6,1,0,1,570,0,BC,59.6,20.7,British Columbia,69995.0
2582,23989,1,5,1,1,0,6,580,350,BC,59.6,20.7,British Columbia,69995.0
2583,24001,1,5,2,1,0,3,510,585,BC,59.6,20.7,British Columbia,69995.0
2584,24016,1,2,6,1,0,3,390,0,BC,59.6,20.7,British Columbia,69995.0
2585,24023,1,5,1,2,0,4,455,0,BC,59.6,20.7,British Columbia,69995.0
2586,24040,1,3,1,1,0,1,570,0,BC,59.6,20.7,British Columbia,69995.0
2587,24056,1,7,1,1,0,6,495,0,BC,59.6,20.7,British Columbia,69995.0
2588,24069,1,5,1,2,0,2,460,425,BC,59.6,20.7,British Columbia,69995.0
2589,24074,1,5,1,2,0,4,540,0,BC,59.6,20.7,British Columbia,69995.0
2590,24088,1,4,1,2,0,2,510,540,BC,59.6,20.7,British Columbia,69995.0
2591,24091,1,4,1,1,0,3,540,0,BC,59.6,20.7,British Columbia,69995.0
2592,24103,1,6,3,2,0,2,600,0,BC,59.6,20.7,British Columbia,69995.0
2593,24104,1,4,1,2,0,2,460,480,BC,59.6,20.7,British Columbia,69995.0
2594,24112,1,3,1,2,2,1,610,0,BC,59.6,20.7,British Columbia,69995.0
2595,24133,1,3,6,2,0,1,600,350,BC,59.6,20.7,British Columbia,69995.0
2596,24135,1,3,1,1,0,2,330,660,BC,59.6,20.7,British Columbia,69995.0
2597,24139,1,7,6,1,0,6,920,0,BC,59.6,20.7,British Columbia,69995.0
2598,24154,2,6,1,1,0,6,520,0,BC,59.6,20.7,British Columbia,69995.0
2599,24167,1,3,1,1,1,1,450,0,BC,59.6,20.7,British Columbia,69995.0
2600,24171,1,7,3,2,0,3,630,0,BC,59.6,20.7,British Columbia,69995.0
2601,24195,1,4,1,2,0,2,455,0,BC,59.6,20.7,British Columbia,69995.0
2602,24199,1,7,3,2,0,6,480,0,BC,59.6,20.7,British Columbia,69995.0
2603,24203,1,4,1,1,0,97,450,0,BC,59.6,20.7,British Columbia,69995.0
2604,24207,1,2,4,2,1,2,480,555,BC,59.6,20.7,British Columbia,69995.0
2605,24229,1,2,2,1,0,6,600,345,BC,59.6,20.7,British Columbia,69995.0
2606,24249,1,4,6,2,0,1,720,0,BC,59.6,20.7,British Columbia,69995.0
2607,24251,1,2,6,2,0,2,570,0,BC,59.6,20.7,British Columbia,69995.0
2608,24272,2,4,1,1,0,3,510,0,BC,59.6,20.7,British Columbia,69995.0
2609,24274,1,4,6,1,0,3,495,0,BC,59.6,20.7,British Columbia,69995.0
2610,24283,1,4,6,2,0,3,480,0,BC,59.6,20.7,British Columbia,69995.0
2611,24299,1,7,3,2,0,6,390,0,BC,59.6,20.7,British Columbia,69995.0
2612,24305,1,5,1,2,0,6,510,0,BC,59.6,20.7,British Columbia,69995.0
2613,24312,1,7,1,2,0,6,510,0,BC,59.6,20.7,British Columbia,69995.0
2614,24325,2,1,1,2,0,2,480,455,BC,59.6,20.7,British Columbia,69995.0
2615,24333,2,6,1,2,0,3,570,0,BC,59.6,20.7,British Columbia,69995.0
2616,24337,1,5,4,2,0,1,510,0,BC,59.6,20.7,British Columbia,69995.0
2617,24348,1,6,3,2,0,6,585,0,BC,59.6,20.7,British Columbia,69995.0
2618,24365,1,1,6,1,0,3,510,0,BC,59.6,20.7,British Columbia,69995.0
2619,24369,2,6,1,1,0,4,530,15,BC,59.6,20.7,British Columbia,69995.0
2620,24376,1,2,1,1,2,1,520,535,BC,59.6,20.7,British Columbia,69995.0
2621,24400,1,3,4,2,0,1,540,450,BC,59.6,20.7,British Columbia,69995.0
2622,24403,1,5,1,2,0,3,625,0,BC,59.6,20.7,British Columbia,69995.0
2623,24426,2,4,1,2,0,1,465,550,BC,59.6,20.7,British Columbia,69995.0
2624,24428,1,4,1,2,0,2,290,475,BC,59.6,20.7,British Columbia,69995.0
2625,24439,1,4,1,2,0,3,660,0,BC,59.6,20.7,British Columbia,69995.0
2626,24440,1,4,1,1,1,2,510,300,BC,59.6,20.7,British Columbia,69995.0
2627,24447,1,7,1,1,0,1,510,0,BC,59.6,20.7,British Columbia,69995.0
2628,24455,1,6,1,1,0,3,540,0,BC,59.6,20.7,British Columbia,69995.0
2629,24464,1,3,1,1,0,2,320,455,BC,59.6,20.7,British Columbia,69995.0
2630,24467,1,4,1,2,0,2,520,0,BC,59.6,20.7,British Columbia,69995.0
2631,24473,1,4,2,1,2,3,520,0,BC,59.6,20.7,British Columbia,69995.0
2632,24480,1,7,1,2,0,6,510,0,BC,59.6,20.7,British Columbia,69995.0
2633,24484,1,2,6,2,0,2,450,500,BC,59.6,20.7,British Columbia,69995.0
2634,24497,1,6,1,2,0,6,570,0,BC,59.6,20.7,British Columbia,69995.0
2635,24499,1,4,2,2,1,2,510,0,BC,59.6,20.7,British Columbia,69995.0
2636,24514,1,1,6,1,0,1,435,0,BC,59.6,20.7,British Columbia,69995.0
2637,24524,1,4,1,1,2,3,465,405,BC,59.6,20.7,British Columbia,69995.0
2638,24529,1,5,1,1,0,5,435,720,BC,59.6,20.7,British Columbia,69995.0
2639,24533,1,5,6,2,0,1,180,0,BC,59.6,20.7,British Columbia,69995.0
2640,24536,1,4,1,1,0,2,360,605,BC,59.6,20.7,British Columbia,69995.0
2641,24560,1,1,6,2,0,2,690,0,BC,59.6,20.7,British Columbia,69995.0
2642,24562,1,1,2,2,0,2,570,0,BC,59.6,20.7,British Columbia,69995.0
2643,24566,1,5,1,1,0,4,510,0,BC,59.6,20.7,British Columbia,69995.0
2644,24570,1,3,1,1,1,2,480,505,BC,59.6,20.7,British Columbia,69995.0
2645,24575,1,3,1,2,1,1,465,90,BC,59.6,20.7,British Columbia,69995.0
2646,24581,1,7,3,1,0,2,825,0,BC,59.6,20.7,British Columbia,69995.0
2647,24585,1,4,1,2,1,1,265,0,BC,59.6,20.7,British Columbia,69995.0
2648,24601,1,2,6,2,0,3,331,615,BC,59.6,20.7,British Columbia,69995.0
2649,24604,1,5,1,1,0,4,530,0,BC,59.6,20.7,British Columbia,69995.0
2650,24606,1,6,3,2,0,5,570,0,BC,59.6,20.7,British Columbia,69995.0
2651,24611,1,5,1,1,0,6,360,0,BC,59.6,20.7,British Columbia,69995.0
2652,24612,1,2,6,1,0,2,490,545,BC,59.6,20.7,British Columbia,69995.0
2653,24621,1,4,1,1,0,1,690,540,BC,59.6,20.7,British Columbia,69995.0
2654,24636,1,6,1,1,0,2,510,0,BC,59.6,20.7,British Columbia,69995.0
2655,24638,2,5,1,1,0,1,540,465,BC,59.6,20.7,British Columbia,69995.0
2656,24650,1,4,1,2,0,2,420,360,BC,59.6,20.7,British Columbia,69995.0
2657,24670,1,7,3,2,0,4,540,0,BC,59.6,20.7,British Columbia,69995.0
2658,24672,1,6,1,1,0,6,630,0,BC,59.6,20.7,British Columbia,69995.0
2659,24694,1,5,4,1,0,2,520,345,BC,59.6,20.7,British Columbia,69995.0
2660,24700,1,4,1,1,0,3,545,470,BC,59.6,20.7,British Columbia,69995.0
2661,24701,1,4,1,2,0,3,540,0,BC,59.6,20.7,British Columbia,69995.0
2662,24704,2,3,2,1,0,2,555,0,BC,59.6,20.7,British Columbia,69995.0
2663,24705,1,2,6,2,0,1,560,0,BC,59.6,20.7,British Columbia,69995.0
2664,24727,1,1,6,2,1,2,555,375,BC,59.6,20.7,British Columbia,69995.0
2665,24744,1,7,3,2,0,1,615,0,BC,59.6,20.7,British Columbia,69995.0
2666,24773,1,3,1,2,2,1,480,135,BC,59.6,20.7,British Columbia,69995.0
2667,24777,1,6,1,2,0,3,515,0,BC,59.6,20.7,British Columbia,69995.0
2668,24802,1,4,1,2,0,3,575,0,BC,59.6,20.7,British Columbia,69995.0
2669,24808,1,5,5,1,0,4,555,0,BC,59.6,20.7,British Columbia,69995.0
2670,24829,1,4,6,1,0,1,660,0,BC,59.6,20.7,British Columbia,69995.0
2671,24833,2,5,1,2,0,1,390,0,BC,59.6,20.7,British Columbia,69995.0
2672,24850,1,6,1,2,0,1,300,0,BC,59.6,20.7,British Columbia,69995.0
2673,24854,1,4,1,1,0,2,585,0,BC,59.6,20.7,British Columbia,69995.0
2674,24859,1,6,2,2,0,2,520,0,BC,59.6,20.7,British Columbia,69995.0
2675,24866,1,3,1,1,2,2,510,450,BC,59.6,20.7,British Columbia,69995.0
2676,24875,1,5,1,1,0,3,480,600,BC,59.6,20.7,British Columbia,69995.0
2677,24899,1,6,6,2,0,6,750,0,BC,59.6,20.7,British Columbia,69995.0
2678,24900,1,2,1,1,1,2,540,450,BC,59.6,20.7,British Columbia,69995.0
2679,24908,2,3,1,2,0,1,720,0,BC,59.6,20.7,British Columbia,69995.0
2680,24923,1,4,1,1,0,2,510,0,BC,59.6,20.7,British Columbia,69995.0
2681,24927,1,7,6,1,0,2,645,0,BC,59.6,20.7,British Columbia,69995.0
2682,24941,1,4,2,1,0,1,450,180,BC,59.6,20.7,British Columbia,69995.0
2683,24942,1,1,6,2,0,2,630,0,BC,59.6,20.7,British Columbia,69995.0
2684,24949,1,1,6,1,0,1,845,430,BC,59.6,20.7,British Columbia,69995.0
2685,24951,1,7,3,2,0,6,600,0,BC,59.6,20.7,British Columbia,69995.0
2686,24956,1,4,6,1,0,5,315,870,BC,59.6,20.7,British Columbia,69995.0
2687,24968,1,5,1,1,0,1,480,90,BC,59.6,20.7,British Columbia,69995.0
2688,24974,1,2,6,1,0,3,540,0,BC,59.6,20.7,British Columbia,69995.0
2689,24982,1,7,1,1,0,2,630,0,BC,59.6,20.7,British Columbia,69995.0
2690,24988,1,2,1,2,3,2,300,0,BC,59.6,20.7,British Columbia,69995.0
2691,24997,1,3,1,1,0,1,620,0,BC,59.6,20.7,British Columbia,69995.0
2692,24998,1,5,3,2,0,2,750,0,BC,59.6,20.7,British Columbia,69995.0
2693,24999,2,6,1,1,0,2,360,730,BC,59.6,20.7,British Columbia,69995.0
2694,25006,1,4,4,2,1,1,605,0,BC,59.6,20.7,British Columbia,69995.0
2695,25029,1,5,1,2,0,2,540,0,BC,59.6,20.7,British Columbia,69995.0
2696,25037,2,3,4,2,2,2,480,0,BC,59.6,20.7,British Columbia,69995.0
2697,25044,1,7,1,2,0,4,650,0,BC,59.6,20.7,British Columbia,69995.0
2698,25062,1,3,1,1,0,3,690,0,BC,59.6,20.7,British Columbia,69995.0
2699,25069,1,1,2,1,0,2,601,0,BC,59.6,20.7,British Columbia,69995.0
2700,25081,1,7,3,1,0,6,480,0,BC,59.6,20.7,British Columbia,69995.0
2701,25115,1,6,1,2,0,2,340,0,BC,59.6,20.7,British Columbia,69995.0
2702,25128,1,3,1,1,0,1,360,450,BC,59.6,20.7,British Columbia,69995.0
2703,25133,1,3,1,2,0,5,540,470,BC,59.6,20.7,British Columbia,69995.0
2704,25145,1,5,4,1,0,4,530,0,BC,59.6,20.7,British Columbia,69995.0
2705,25147,2,2,6,2,0,3,800,0,BC,59.6,20.7,British Columbia,69995.0
2706,25149,1,5,1,1,0,2,420,330,BC,59.6,20.7,British Columbia,69995.0
2707,25152,1,6,3,2,0,4,420,0,BC,59.6,20.7,British Columbia,69995.0
2708,25153,1,3,1,1,0,2,565,470,BC,59.6,20.7,British Columbia,69995.0
2709,25167,1,6,5,2,0,2,690,0,BC,59.6,20.7,British Columbia,69995.0
2710,25175,1,2,6,2,0,2,615,480,BC,59.6,20.7,British Columbia,69995.0
2711,25178,1,4,4,2,0,2,315,485,BC,59.6,20.7,British Columbia,69995.0
2712,25181,1,3,2,2,1,2,465,450,BC,59.6,20.7,British Columbia,69995.0
2713,25188,1,5,6,2,0,3,360,0,BC,59.6,20.7,British Columbia,69995.0
2714,25189,1,2,1,2,0,1,540,0,BC,59.6,20.7,British Columbia,69995.0
2715,25207,1,3,6,2,0,1,535,0,BC,59.6,20.7,British Columbia,69995.0
2716,25213,1,4,6,2,0,1,545,335,BC,59.6,20.7,British Columbia,69995.0
2717,25227,1,3,1,2,0,2,345,425,BC,59.6,20.7,British Columbia,69995.0
2718,25236,1,4,5,2,0,1,230,390,BC,59.6,20.7,British Columbia,69995.0
2719,25238,1,3,1,1,3,2,390,495,BC,59.6,20.7,British Columbia,69995.0
2720,25249,1,6,6,1,0,3,455,435,BC,59.6,20.7,British Columbia,69995.0
2721,25250,2,3,6,2,0,2,525,645,BC,59.6,20.7,British Columbia,69995.0
2722,25251,1,5,5,2,0,5,420,0,BC,59.6,20.7,British Columbia,69995.0
2723,25252,1,1,6,2,2,3,720,0,BC,59.6,20.7,British Columbia,69995.0
2724,25273,1,3,6,1,0,1,480,530,BC,59.6,20.7,British Columbia,69995.0
2725,25290,1,2,1,2,3,1,555,0,BC,59.6,20.7,British Columbia,69995.0
2726,25305,1,4,6,1,0,2,480,0,BC,59.6,20.7,British Columbia,69995.0
2727,25340,1,2,1,1,3,1,370,720,BC,59.6,20.7,British Columbia,69995.0
2728,25341,1,4,2,2,0,1,570,240,BC,59.6,20.7,British Columbia,69995.0
2729,25365,1,7,1,2,0,6,585,0,BC,59.6,20.7,British Columbia,69995.0
2730,25369,1,3,1,2,0,2,450,500,BC,59.6,20.7,British Columbia,69995.0
2731,25381,1,4,6,1,0,4,845,455,BC,59.6,20.7,British Columbia,69995.0
2732,25385,1,3,1,1,0,1,465,475,BC,59.6,20.7,British Columbia,69995.0
2733,25388,1,6,1,1,0,5,530,0,BC,59.6,20.7,British Columbia,69995.0
2734,25394,1,1,6,1,0,2,630,0,BC,59.6,20.7,British Columbia,69995.0
2735,25404,1,5,1,2,0,2,480,390,BC,59.6,20.7,British Columbia,69995.0
2736,25405,1,5,1,2,0,2,600,0,BC,59.6,20.7,British Columbia,69995.0
2737,25407,1,3,6,2,0,2,650,0,BC,59.6,20.7,British Columbia,69995.0
2738,25410,1,6,1,2,0,6,660,0,BC,59.6,20.7,British Columbia,69995.0
2739,25411,1,4,2,2,1,1,500,0,BC,59.6,20.7,British Columbia,69995.0
2740,25438,1,5,1,2,0,3,690,0,BC,59.6,20.7,British Columbia,69995.0
2741,25440,1,4,6,1,0,1,940,0,BC,59.6,20.7,British Columbia,69995.0
2742,25442,1,4,1,2,2,2,510,0,BC,59.6,20.7,British Columbia,69995.0
2743,25452,1,4,1,1,2,2,465,450,BC,59.6,20.7,British Columbia,69995.0
2744,25486,2,7,3,2,0,6,405,0,BC,59.6,20.7,British Columbia,69995.0
2745,25488,1,1,6,2,1,3,540,0,BC,59.6,20.7,British Columbia,69995.0
2746,25490,1,3,1,2,1,2,450,450,BC,59.6,20.7,British Columbia,69995.0
2747,25504,1,3,1,1,2,1,450,0,BC,59.6,20.7,British Columbia,69995.0
2748,25506,1,3,6,2,0,2,630,40,BC,59.6,20.7,British Columbia,69995.0
2749,25509,1,7,3,1,0,1,495,0,BC,59.6,20.7,British Columbia,69995.0
2750,25513,1,5,3,2,0,1,350,430,BC,59.6,20.7,British Columbia,69995.0
2751,25519,1,3,2,1,1,3,840,0,BC,59.6,20.7,British Columbia,69995.0
2752,25523,1,4,1,1,0,6,790,0,BC,59.6,20.7,British Columbia,69995.0
2753,25541,1,5,6,2,0,5,360,0,BC,59.6,20.7,British Columbia,69995.0
2754,25559,1,6,1,1,0,3,540,0,BC,59.6,20.7,British Columbia,69995.0
2755,25573,1,1,6,1,0,1,680,505,BC,59.6,20.7,British Columbia,69995.0
2756,25591,1,5,1,2,0,2,480,455,BC,59.6,20.7,British Columbia,69995.0
2757,25599,1,2,1,2,1,2,490,425,BC,59.6,20.7,British Columbia,69995.0
2758,25610,1,5,5,2,0,1,510,400,BC,59.6,20.7,British Columbia,69995.0
2759,25618,1,4,6,1,0,2,515,540,BC,59.6,20.7,British Columbia,69995.0
2760,25635,1,1,6,1,0,2,510,0,BC,59.6,20.7,British Columbia,69995.0
2761,25657,1,7,3,2,0,6,330,0,BC,59.6,20.7,British Columbia,69995.0
2762,25662,1,7,3,2,0,5,750,0,BC,59.6,20.7,British Columbia,69995.0
2763,25665,1,2,6,1,0,1,385,480,BC,59.6,20.7,British Columbia,69995.0
2764,25682,1,5,6,1,0,3,465,0,BC,59.6,20.7,British Columbia,69995.0
2765,25685,2,6,3,2,0,2,660,0,BC,59.6,20.7,British Columbia,69995.0
2766,25695,1,7,1,1,0,5,540,0,BC,59.6,20.7,British Columbia,69995.0
2767,25725,1,5,5,1,0,6,570,220,BC,59.6,20.7,British Columbia,69995.0
2768,25735,1,1,6,1,0,2,510,520,BC,59.6,20.7,British Columbia,69995.0
2769,25740,1,5,1,2,0,3,480,0,BC,59.6,20.7,British Columbia,69995.0
2770,25743,1,2,1,1,1,1,420,600,BC,59.6,20.7,British Columbia,69995.0
2771,25749,1,3,1,1,0,1,475,20,BC,59.6,20.7,British Columbia,69995.0
2772,25769,1,6,6,1,0,5,510,0,BC,59.6,20.7,British Columbia,69995.0
2773,25780,1,5,5,1,0,2,530,0,BC,59.6,20.7,British Columbia,69995.0
2774,25782,1,5,2,1,0,3,540,0,BC,59.6,20.7,British Columbia,69995.0
2775,25790,1,6,1,1,0,4,1065,0,BC,59.6,20.7,British Columbia,69995.0
2776,25829,2,6,1,1,0,1,395,555,BC,59.6,20.7,British Columbia,69995.0
2777,25832,1,7,1,1,0,2,700,0,BC,59.6,20.7,British Columbia,69995.0
2778,25837,1,2,6,1,0,1,480,490,BC,59.6,20.7,British Columbia,69995.0
2779,25838,2,7,3,2,0,6,451,0,BC,59.6,20.7,British Columbia,69995.0
2780,25846,1,5,2,2,0,4,600,0,BC,59.6,20.7,British Columbia,69995.0
2781,25851,1,3,1,1,2,1,495,600,BC,59.6,20.7,British Columbia,69995.0
2782,25886,1,7,3,2,0,6,530,0,BC,59.6,20.7,British Columbia,69995.0
2783,25899,1,3,1,1,2,3,420,450,BC,59.6,20.7,British Columbia,69995.0
2784,25913,1,4,1,1,0,1,450,495,BC,59.6,20.7,British Columbia,69995.0
2785,25915,2,6,3,1,0,4,420,0,BC,59.6,20.7,British Columbia,69995.0
2786,25918,2,6,3,2,0,1,555,0,BC,59.6,20.7,British Columbia,69995.0
2787,25919,1,2,6,1,0,2,710,350,BC,59.6,20.7,British Columbia,69995.0
2788,25921,1,7,5,1,0,6,511,0,BC,59.6,20.7,British Columbia,69995.0
2789,25926,1,6,5,2,0,3,825,0,BC,59.6,20.7,British Columbia,69995.0
2790,25929,2,2,1,1,0,4,330,810,BC,59.6,20.7,British Columbia,69995.0
2791,25949,1,7,1,1,0,3,615,0,BC,59.6,20.7,British Columbia,69995.0
2792,25960,1,6,1,2,0,6,620,0,BC,59.6,20.7,British Columbia,69995.0
2793,25989,2,7,3,2,0,1,425,0,BC,59.6,20.7,British Columbia,69995.0
2794,25990,1,4,5,1,0,2,120,305,BC,59.6,20.7,British Columbia,69995.0
2795,25997,1,3,1,1,0,2,585,540,BC,59.6,20.7,British Columbia,69995.0
2796,26001,1,2,1,2,2,1,670,0,BC,59.6,20.7,British Columbia,69995.0
2797,26014,2,5,2,2,0,2,540,0,BC,59.6,20.7,British Columbia,69995.0
2798,26026,1,3,1,2,1,1,241,0,BC,59.6,20.7,British Columbia,69995.0
2799,26037,1,5,1,2,0,3,660,0,BC,59.6,20.7,British Columbia,69995.0
2800,26044,1,5,1,1,0,1,300,510,BC,59.6,20.7,British Columbia,69995.0
2801,26051,1,5,3,2,0,2,570,0,BC,59.6,20.7,British Columbia,69995.0
2802,26056,1,4,1,2,1,1,640,0,BC,59.6,20.7,British Columbia,69995.0
2803,26063,1,5,4,2,0,1,510,180,BC,59.6,20.7,British Columbia,69995.0
2804,26074,1,2,6,2,0,2,590,0,BC,59.6,20.7,British Columbia,69995.0
2805,26076,1,6,1,1,0,4,510,0,BC,59.6,20.7,British Columbia,69995.0
2806,26081,2,6,1,1,0,2,655,0,BC,59.6,20.7,British Columbia,69995.0
2807,26094,1,3,1,1,0,1,480,180,BC,59.6,20.7,British Columbia,69995.0
2808,26100,1,7,1,2,0,6,660,0,BC,59.6,20.7,British Columbia,69995.0
2809,26112,1,6,5,2,0,2,480,0,BC,59.6,20.7,British Columbia,69995.0
2810,26119,1,3,1,2,0,4,675,510,BC,59.6,20.7,British Columbia,69995.0
2811,26137,1,5,5,1,0,2,510,0,BC,59.6,20.7,British Columbia,69995.0
2812,26145,1,1,6,1,0,3,490,440,BC,59.6,20.7,British Columbia,69995.0
2813,26147,1,2,6,2,0,1,600,710,BC,59.6,20.7,British Columbia,69995.0
2814,26152,2,5,1,1,1,4,420,790,BC,59.6,20.7,British Columbia,69995.0
2815,26157,1,5,1,1,0,1,450,480,BC,59.6,20.7,British Columbia,69995.0
2816,26162,1,5,1,2,0,3,645,0,BC,59.6,20.7,British Columbia,69995.0
2817,26174,1,1,6,2,0,2,780,0,BC,59.6,20.7,British Columbia,69995.0
